file,source_label,comparison_agency
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/6c7d8b79-a5db-5b25-ad96-f8641a57bf5a.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/1b06612a-d662-5c48-996d-c361426f00cf.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/f4bc036e-903c-5bfe-bc23-00cab73d32bd.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/56a165ce-392b-5812-85c4-ad478fa8bcb4.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/3de5a24c-5aa6-5b8a-96e1-a35a179da8bd.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/db6dad1a-58a2-5183-a75f-81a4d83e9edf.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/51ea358c-3a35-5f70-a17f-be447ab5ccbe.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/a96955bb-e2c9-54b5-9314-68bac676cbf3.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/2ffe77bf-9582-54fc-87df-0fdd6b2f30ee.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/50ad2bbc-0827-58b9-a75e-ffcd957d5764.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/0a59153b-f840-52ca-ad2f-7f6afd099599.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/364f476d-d595-5df7-bd2d-d7fa24abc215.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/73fa1fa0-a6b6-56b0-a523-b238c78cb218.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/23a0d646-9ef3-5292-8dc3-aac2f94e4ad3.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/d3592060-add9-5217-8dcd-0611b86ce2e3.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/15232064-8488-5063-8ec1-e205ef53b192.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/b11372b4-f969-5479-8c74-f1041bfcad56.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/71340635-22ae-5dbd-83f0-96fa4bb6b1a0.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/ef2f3d62-a00b-5497-9c2d-1ff3067f74be.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/a1563ff9-f803-5476-baa7-7f8168b4b15f.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/fa592fdf-2239-5b31-9638-c467e81f536a.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/9daf6778-b93a-53eb-a57e-d08a19f93080.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/783abb58-cdb3-5b7f-bc7c-93237a132ec9.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/93d7ec95-be49-557b-9725-7381abf12583.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/b3f187af-0d8b-58b0-967d-271da1a27ec6.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/84b04e83-c540-5fd0-aa86-6e106cd365f9.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/b6c703f2-d786-5138-a572-db1ff444d410.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/a8c72211-d637-5817-aaaf-74fe37ae5fb4.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/f5b286cf-c6f8-5c4b-91ca-2a7eb734b4dd.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/d6237b21-f7db-511b-a61a-871c8b2c02dc.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/7581d6e7-0bdc-5fe7-a830-b8f405df9168.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/a309350e-17e2-5698-b095-c693d369fba1.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/90bce62b-4071-5ec7-bbec-b9e4cc1f22b4.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/f7548a4d-1da8-5863-916d-592533672e31.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/a1c4aec5-9a59-5a3a-aa51-66d921ddd253.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/c3b6c0ce-166c-5fea-b250-664c8a46e1d9.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/66e6cc39-f962-5fd7-9df0-9632791effdb.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/f4a7c9f0-4f0e-582c-9dc7-8dd733e83837.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/a56294df-5fb5-5aa4-aec8-5c112d816c43.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/ace62f8e-cc3d-5217-a1ca-d4b63a9b59de.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/dd3eb208-3e64-5ae8-801c-0a4a3e651567.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/725acf33-a964-5b63-8451-e075b940c583.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/5b51821f-87ca-5aad-939c-064a576db8a2.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/04a0024b-b6d3-5142-8c2d-447b82fead8a.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/9964d0b1-1159-583c-b83c-953b37b90802.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/40ec2033-c019-5d11-b76a-ff6c3947ccc4.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/0790d55b-f4cf-5f9a-96b8-be13d80c4aa3.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/4580e386-1836-51f4-bca6-be176cee0682.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/e4fa0b06-00ae-5b2b-8d5b-3b7438e7eb7c.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/f1f6d683-79b1-5762-9d30-1cb76f08ec8f.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/bff5a76c-f86d-5e05-85ac-467b6c239d18.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/e2e44656-8859-51f8-afc6-2f3ce197de8f.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/dc149e2e-a332-58f1-b12a-ec74982d2a94.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/3e1d19f4-538c-5c07-9172-7f7a6b796384.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/a8abbeea-7473-5432-96ba-ce5fd581ffae.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/bb4fca72-6474-5ebc-abc3-ac6471a42bdc.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/30b80855-0e52-5f87-ad73-703deee0c199.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/f35de804-5b8b-5c6b-90fa-a13a0e8f7630.json,human,FMCSA
/Users/norazhan/Desktop/MDI/Statt/LLM-eval/comments/98faf5af-a510-539f-9b12-02a243787cde.json,human,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-076,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-010,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-004,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-099,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-070,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-066,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-030,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-045,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-094,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-011,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-078,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-047,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-000,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-079,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-018,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-105,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-055,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-077,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-065,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-042,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-012,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-036,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-067,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-026,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-022,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-031,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-056,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-096,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-015,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-044,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-089,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-088,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-009,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-033,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-068,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-101,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-028,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-040,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-005,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-053,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-081,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-039,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-035,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-016,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-080,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-034,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-007,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-043,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-064,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-106,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-027,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-019,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-098,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-091,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-025,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-062,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-049,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-013,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-024,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-003,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-017,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-038,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-008,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-083,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-006,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-069,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-093,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-085,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-054,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-050,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-072,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-046,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-073,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-061,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-103,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-084,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-041,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-058,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-048,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-104,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-057,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-075,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-032,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-100,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-059,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-063,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-090,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-037,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-029,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-095,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-001,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-052,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-021,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-002,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-023,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-087,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-097,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-074,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-086,statt,FMCSA
csv:fmcsa_comments(Statt).csv:fmcsa-comment-082,statt,FMCSA
csv:fmcsa_comments(Gemini).csv:row76,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row10,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row4,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row99,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row70,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row66,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row30,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row45,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row94,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row11,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row78,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row47,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row0,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row79,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row18,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row105,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row55,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row77,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row65,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row42,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row12,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row36,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row67,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row26,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row22,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row31,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row56,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row96,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row15,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row44,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row89,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row88,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row9,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row33,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row68,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row101,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row28,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row40,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row5,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row53,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row81,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row39,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row35,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row16,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row80,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row34,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row7,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row43,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row64,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row106,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row27,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row19,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row98,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row91,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row25,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row62,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row49,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row13,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row24,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row3,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row17,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row38,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row8,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row83,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row6,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row69,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row93,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row85,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row54,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row50,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row72,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row46,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row73,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row61,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row103,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row84,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row41,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row58,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row48,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row104,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row57,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row75,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row32,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row100,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row59,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row63,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row90,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row37,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row29,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row95,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row1,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row52,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row21,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row2,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row23,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row87,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row97,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row74,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row86,gemini,FMCSA
csv:fmcsa_comments(Gemini).csv:row82,gemini,FMCSA
