source,source_label,policy_id,display_name,comment_text
csv:mpl-zses-dh03.csv:row663,human,EPA-HQ-OW-2025-2929,Anonymous public comment,STOP. STOP BEING THE ISSUE TO OUR COMMUNITIES. STOP MESSING WITH OUR WATER. LEAVE OUR WATER ALONE. STOP. STOP. STOP.
csv:mpl-zses-dh03.csv:row664,human,EPA-HQ-OW-2025-2929,Coalition to Dismantle the Doctrine of Discovery,"Dear Administrator Zeldin:

We write to strongly oppose the U.S. Environmental Protection Agency’s (EPA) proposed rule to again improperly weaken regulations related to Section 401 of the Clean Water Act (CWA or the Act). Section 401 represents an important tool used by states and Tribes to protect state and Tribal water resources from the impacts of federally permitted development. The proposed rule would dramatically undercut the role provided to states and Tribes by the Act in protecting their waters.

Our organization, the Coalition to Dismantle the Doctrine of Discovery, is made up of churches, religious groups, and individuals who support Indigenous sovereignty because of our faith. We are concerned that the proposed changes to the Clean Water Act will have clear and important adverse effects on Tribal Nations’ ability to protect their waters, as the Native American Rights Fund (NARF) has reported. We are also deeply concerned because the EPA has reported that in their consultation process, Tribes that provided input unanimously opposed revisions to the scope of certification and related definitions. 

We believe that all communities deserve safe, reliable water free from contamination. Section 401 is a vital safeguard that allows states and Tribal governments to protect their waters from harmful federally permitted projects. Weakening this authority would put drinking water sources, rivers, wetlands, and downstream communities at risk while making it easier for polluting projects to move forward without accountability. 

This proposal comes immediately after EPA’s rollback of federal water protections under the Waters of the United States. Together, these actions undermine the Clean Water Act’s purpose and threaten water quality, public health, and Indigenous sovereignty. 

We urge the EPA to withdraw this proposal and preserve strong Section 401 authority.

Sincerely,
The Coalition to Dismantle the Doctrine of Discovery"
csv:mpl-zses-dh03.csv:row665,human,EPA-HQ-OW-2025-2929,Susan Baumgartner,"Public Comment on Docket ID No. EPA-HQ-OW-2025-2929
Submitted by: Susan Baumgartner, Waukesha, Wisconsin
Date: February 17, 2026

I am a Wisconsin resident submitting this comment in strong opposition to EPA's proposed revisions to Clean Water Act Section 401 water quality certification regulations.

Wisconsin is a state defined by its water with numerous types of enormous volumes. And yet we are seeing firsthand what we can easily lose without strong regulation. Our communities — including many Tribal nations whose treaty rights, subsistence practices, and sovereign interests are inseparable from these waterways — depend on clean water not just economically, but culturally and spiritually. I support their ways of managing our resources. The Clean Water Act as is does a fairly decent job of supporting them as well. We need it and more. 

Section 401 exists for exactly this context. It ensures that when a federally permitted project — a pipeline, dam, mine, or data center — threatens local water quality, states and Tribes have the authority to say so and act on it. This proposed rule would gut that authority by narrowing certification review to direct discharge impacts only, ignoring the broader water quality consequences that large infrastructure projects routinely cause.

For Wisconsin's Tribal nations, this is particularly serious. Their ability to exercise Section 401 authority is tied directly to treaty-protected rights to fish, gather, and use waterways that their communities have depended on for generations. Weakening that authority isn't streamlining — it's overriding sovereign protections that federal law is supposed to honor.

EPA should withdraw this proposal. It subordinates the water quality judgments of the people who know these waters best to the convenience of federal permitting timelines, and that is the opposite of what the Clean Water Act was built to do."
csv:mpl-zses-dh03.csv:row666,human,EPA-HQ-OW-2025-2929,Miranda Goerlich,"As a citizen of the US, please do not roll back protections for environments. People and animals alike depends on those environments to remain safe and taking away protections for them may harm us or create further issues in the future."
csv:mpl-zses-dh03.csv:row667,human,EPA-HQ-OW-2025-2929,Anonymous public comment,"I write this comment in strong opposition to the proposal, as it does not align with the
values the EPA claims to be upholding. Under this revision of the Clean Water Act
section 401, the state’s authority to ensure clean water ways would be greatly reduced
rather than strengthened. Congress granted authority to states in section 401, to issue a
permit or license on activities that could result in discharge into WOTUS in 1971. By
changing the language of this section, states no longer hold much authority to ensure
the quality of water within each state's jurisdiction. Only allowing for point-source
discharge certification authority misses a majority of pollution that could enter the water
ways. According to the EPA’s own basic information regarding point sources, “States
report that nonpoint source pollution is the leading remaining cause of water quality
problems” (US EPA 2022). It is counterproductive to remove a state's ability to limit
nonpoint source discharge into WOTUS, while claiming to be following the EPA mission
to “Protect human health and the environment”.
This proposal is only meant for furthering infrastructure and other developments while
negating the health of the environment and potential impacts the developments could
have on surrounding ecosystems. Public health and environmental health should be at
the forefront of regulations put in place by the EPA, in order to ensure all parts of
society. Instead this proposal’s protection is covering only the select few who benefit
from quick approvals with little environmental and societal considerations.
On top of this proposal's negative consequences for state authorities, and poorer public
health, the public comment period being only 30 days is extremely despairing. One
public meeting and only one month for comments is not an adequate time for a matter
this large. I urge the EPA to reconsider this proposal and ensure states remain in
authority for waters in their jurisdiction, as well as extend this public comment period
allowing for a reasonable time for responses from the public.
EPA. 2024. “Our Mission and What We Do.” United States Environmental Protection
Agency. May 1, 2024. https://www.epa.gov/aboutepa/our-mission-and-what-we-do.
US EPA. 2022. “Basic Information about Nonpoint Source (NPS) Pollution | US EPA.”
US EPA. December 22, 2022. https://www.epa.gov/nps/basic-information-aboutnonpoint-source-nps-pollution."
csv:mpl-zses-dh03.csv:row668,human,EPA-HQ-OW-2025-2929,Anonymous public comment,I oppose this rule. States should be able to protect their own rivers and lakes.
csv:mpl-zses-dh03.csv:row669,human,EPA-HQ-OW-2025-2929,Anonymous public comment,"I’m against this revision! Save our clean waters, please !"
csv:mpl-zses-dh03.csv:row670,human,EPA-HQ-OW-2025-2929,Anonymous public comment,Kindly follow the current system for water quality in each and every step. Everyone deserves clean water that is available due to proper procedures and not quick ones.
csv:mpl-zses-dh03.csv:row671,human,EPA-HQ-OW-2025-2929,Anonymous public comment,"Good evening,
I am responding to Docket ID No. EPA-HQ-OW-2025-2929. After thoroughly reading through things on a very short timeline, I have gathered one key takeaway from this proposal. It seems that EPA is really trying to take away authority from states and tribes with this proposed change. This strikes me as odd because who would be a better subject matter expert on the local waters that would be affected than the local tribes and states?
It also seems like the EPA is trying to provide loopholes for corrupt companies to exploit. The Environmental Protection Agency is meant to protect the environment, not create loopholes for people to destroy it. This also seems like a way to further oppress indigenous peoples, since I see that you are proposing to take away more of their authority than the states’ authorities. 
Furthermore, other people have already stated that the comment period has been too short, per an executive order. If you truly cared what the public thought and wanted their input on this proposed change, you would have left the comment period open longer. I am deeply saddened to see what the EPA has become. 
Sincerely,
A Concerned Citizen"
csv:mpl-zses-dh03.csv:row672,human,EPA-HQ-OW-2025-2929,M. Frances Eargle,"- The EPA has provided for an unusually short 30 day comment period. Many environmental groups have requested additional time to more fully comment on this rule but the EPA chose not to extend the public comment period. 

- Section 401 of the Clean Water Act is a major regulatory tool to restore state control of waters and protecting water quality. 

- These changes outlined by EPA in the proposed rule-making takes the opposite approach, restricting and preempting state and tribal authority to protect their waters. 

- The proposed rule would establish requirements and standards for state and tribal water quality certification under Section 401 of the Clean Water Act that inappropriately restricts the scope and timing of this important avenue for states and tribes to protect their waters. 

- These proposed limitations are inappropriate and are inconsistent with the statute. Under the statute, Section 510, the states have the right to establish requirements which include procedural and substantive standards controlling water pollution. Section 313(a), waives sovereign immunity, making federal agencies subject to state authorities and permit requirements. This action proposed by EPA is unconstitutional and tramples on states' rights. It preempts Supreme Court decisions which have repeatedly defended states and tribes authority to protect water quality (PUD vs. EPA ) . It also violates the tenants of federalism.

- Taken together, under the CWA federal agencies are subject to state water pollution and water quality requirements whether “substantive or procedural.” Section 401 is written broadly for authorizing states and tribes, among other things, to include conditions in the certification related to “any requirement of state law” and should be construed and applied in a manner that enables states to apply their standards as fully as the statute allows. 

- I recommend EPA continuing to use the existing Section 401 regulations."
csv:mpl-zses-dh03.csv:row673,human,EPA-HQ-OW-2025-2929,Jacqueline Boyce,This disregards State Rights and the rights of Tribal people and groups.The States were taking up the slack where Federal laws have been and are becoming inadequate.
csv:mpl-zses-dh03.csv:row674,human,EPA-HQ-OW-2025-2929,Anonymous public comment,"It should be easier to protect clean water, not more difficult, and this update would make things more difficult."
csv:mpl-zses-dh03.csv:row675,human,EPA-HQ-OW-2025-2929,Michelle Najera,"Ah! No! Water is so important. Whenever I have traveled around the world, especially to poorer places, I have come to realize this. We are so lucky to have a complex watershed with snow and mountains and streams that nourish us, but we must have a means of protecting them. Using waterways as a means for disposal is far too easy and convenient. Thankfully, existing regulations like this have given the EPA the necessary authority to keep the public good in mind. Please do not dismantle this regulation…our health and future depend upon it."
csv:mpl-zses-dh03.csv:row676,human,EPA-HQ-OW-2025-2929,Kevin Chandler,"Where to begin with my displeasure at Docket (EPA-HQ-OW-2025-2929)? Should I begin with the measly 30 days you gave the people of these United States to object to these drastic changes to how there water is protected? Or how this strips the states and tribes of how their waters should be protected within their borders?

Perhaps the most egregious part is how the United States has spent centuries tearing apart the lives, homes, and rights of native peoples. Then just as some of those rights are BEGINNING to be addressed, you choose to strip away what few rights they have fought to regain. They should be treated as sovereign nations based on the treaties this government has signed, but now they lose the right to be treated as a fellow state when dealing with the water on their own land. They have dealt with the toxic policies made by people far away affecting people downstream of them metaphorically. Now you restore that legacy to their waters as well. 

I also see sweeping sectors of pollution beyond a literal pipe dropping sludge into our waters. What of those pollutants under this rule change? It seems there will be little recourse under the new rules.

With clean water resources becoming more and more scarce, we need more regulation on polluting our waters, not less. Shame on you EPA. SHAME! SHAME! SHAME!"
csv:mpl-zses-dh03.csv:row677,human,EPA-HQ-OW-2025-2929,Barbara Escalante,"All people deserve clean water, especially the indigenous people who have been the best caretakers of the environment.
Please reject any & all projects that jeopardize access for all to clean water for people, plants & animals!"
csv:mpl-zses-dh03.csv:row678,human,EPA-HQ-OW-2025-2929,Martin and Sharon McGladdery,"EPA Wants to Weaken Water Protections for Line 5 and Other Pipelines

A new pro-industry attack on the states from the Trump administration could directly impact the outcome of Michigan's Clean Water Act, Part 401, permit decision for the proposed Enbridge Line 5 oil tunnel, particularly if the decision is further delayed.

The Environmental Protection Agency's (EPA) new rule was proposed last Tuesday and seeks to limit the ability of states and tribes to protect waters from oil pipelines, including Line 5. Under current law, Section 401 of the Clean Water Act gives states and tribes the authority to decide whether to certify issues around water quality, and as a result limits the ability of federal agencies to issue permits. If the Michigan Department of Environment, Great Lakes, and Energy (EGLE) issues a Section 401 permit decision on the tunnel before the final rule is published, the denial would be evaluated under the existing rule, although it could still give Enbridge a new argument if the decision was challenged in court. The same holds true if the state issues a permit with conditions. The state's 401 permit is key to the future of the tunnel and is required before the Army Corps can issue a final federal permit. Right now the EPA says it hopes the new rule will be finalized this spring. 

EGLE has set February 28 as the newest deadline for a 401 permit decision, which was initially supposed to happen by the end of January."
csv:mpl-zses-dh03.csv:row679,human,EPA-HQ-OW-2025-2929,Aya Kawasaki,"I am writing a comment in opposition to this deregulation. The air and water are the essential resources everyone consumes, regardless of socioeconomic status, race, or education level. This proposal would strip states and Tribes of their authority to protect local waters, weaken the Clean Water Act’s core principle of cooperative federalism, and fast-track polluting projects such as pipelines, data centers, and fossil fuel infrastructure with inadequate environmental review. By limiting reviews to narrow point-source discharges, it forces states to ignore broader and well-known risks like habitat destruction, altered river flows, and non-point source pollution.

The rule also imposes unrealistic review timelines designed to speed approvals at the expense of public health and environmental protection. American waterways and communities would face greater risk of pollution and preventable harm.

I urge the EPA to abandon this proposal and retain the stronger 2023 rule that protects our water resources.

Thank you for your consideration."
csv:mpl-zses-dh03.csv:row680,human,EPA-HQ-OW-2025-2929,Sharon Sheldon,One fifth of the world’s fresh water is in the Great Lakes. Protecting this water is the responsibility of our government and the citizens of states whose shores connect to this critical source of fresh water and protect this water from pollution including oil spills.
csv:mpl-zses-dh03.csv:row681,human,EPA-HQ-OW-2025-2929,Jennifer Bigus,"I live in the Lowcountry of South Carolina. Clean water is the lifeblood of this area. I used to live in Pennsylvania where I saw how polluted waterways became over time. It doesn’t happen immediately or all at once. A view of the long-term impacts of any project is needed.

I am reaching out to express my strong opposition to this proposed rule. While this speed up permitting for major energy projects, it also narrows the scope of Section 401 of the Clean Water Act, limiting the ability for state and tribes to protect the waters they depend on.

Section 401 gives state and tribal governments the authority to challenge large energy projects with long-term impacts on water quality. This new rule would limit states and tribes to considering only short-term impacts on water quality. These projects can have a huge impact down the road for fisheries and drinking water supplies, and tribes and states won’t even be allowed to take those impacts into account!

As it stands, Section 401 is very important in protecting our water. Please do not finalize this harmful rule change. Thank you."
csv:mpl-zses-dh03.csv:row682,human,EPA-HQ-OW-2025-2929,Anonymous public comment,"It appears this administration is deregulating the Clean Water Act to allow for the fraudulent 45Q and 45V tax credits. These incentivize the contamination of our land and water so friends of our elected officials, big corporations and foreign entities can steal our tax dollars. This scam is worth trillions of tax dollars. Our elected officials get richer while voters lose their land and mineral rights along with clean water. This is part of a huge criminal enterprise encompassing politicians from every level of government. This includes the Executive Branch down to local government. We the People will not stop fighting and exposing this devastating corruption."
csv:mpl-zses-dh03.csv:row683,human,EPA-HQ-OW-2025-2929,Susan Dieterlen,"As a US citizen and voter, I strenuously object to the proposed rule change forbidding states and tribes to consider long term impacts. I ask that the proposed rule change be immediately withdrawn, permanently. 

This change would not only condone short-sighted government, but require it. This is the very opposite of good governing and decision-making. It's a ticket to more waste, fraud, and abuse, things republicans claim to stand against. Is that just empty talk?

Please do not finalize this harmful rule."
csv:mpl-zses-dh03.csv:row684,human,EPA-HQ-OW-2025-2929,Julie Damerell,"I am reaching out to express my staunch opposition to this proposed rule. 

Clean water is essential for all life. Humans need it, but so does all of nature. Without it, we fail. All of us. The Clean Water Act allows governments, both state and tribal, to protect the waterways in their borders. That’s why we have government—to protect the people and the planet, not to abuse both.

As it stands, Section 401 has been instrumental in protecting water quality, and has rarely been “misused” to kill unwanted projects. Rather than gutting it to support fossil fuel projects and strip states and tribes of their ability to challenge them, we should be exploring ways to scale up wind, solar, and battery storage—energy sources that can provide power quickly, reliably, and affordably without jeopardizing the health of our waterways and the communities that rely on them.

under the new rule, states and tribes would only be able to consider the immediate water quality impacts of a project when choosing to approve or reject it. They will essentially lose their ability to protect local waterways—even those that support their fisheries and drinking water supplies.

Please do not finalize this harmful rule."
csv:mpl-zses-dh03.csv:row685,human,EPA-HQ-OW-2025-2929,Kaylee Pieczysnki-Bast,"I’m writing to oppose this proposed rule. While it may speed up permits for large energy projects, it does so by weakening Section 401 of the Clean Water Act and limiting the ability of states and tribes to protect their own waterways.

Section 401 has long allowed states and tribal governments to consider the long-term impacts of major projects like pipelines and dams. Under this rule, they would only be allowed to look at immediate water quality impacts, ignoring bigger issues like changes to water flow, fish migration, and drinking water over time.

This rule would take away an important tool that has helped protect water for years. Instead of weakening these protections to benefit fossil fuel projects, we should be focusing on cleaner energy like wind, solar, and battery storage that doesn’t put our waterways at risk.

Please do not finalize this rule."
csv:mpl-zses-dh03.csv:row686,human,EPA-HQ-OW-2025-2929,Elizabeth Sheehan,"The Clean Water Act must be protected fully. We need to stop our shortsighted bandaid fixes. Protecting all our local waters is critical for the health of us all and of our planet.

I am reaching writing to express my strong opposition to EPA-HQ-OW-2025-2929-0001. 

PLEASE look beyond your noses-do not finalize this harmful rule. We need to protect ourselves and our generations to come.

Thank you,

Lizzy"
csv:mpl-zses-dh03.csv:row687,human,EPA-HQ-OW-2025-2929,Erin K. (no surname provided),"For Arizona water rights owners, the concern is fairly simple; how a waterbody is classified can determine whether they get any real protection during federal permitting. Many Arizona users rely on washes, streams, or connected waters that may or may not be treated as federally protected depending on how they are labeled on a map. If a water source tied to an existing right is classified out, the state may have little ability to review or condition upstream discharges. The right still exists, but there are fewer options to protect it as new projects are approved.

This proposal also shifts more responsibility onto local water users to protect themselves. By narrowing the scope of review, impacts such as reduced water availability or cumulative effects may no longer be considered at all. When this happens, water rights owners are left to pursue separate state remedies, which takes time and money. For smaller agricultural or municipal users, that added burden is real, and it means long standing rights may become harder to defend."
csv:mpl-zses-dh03.csv:row688,human,EPA-HQ-OW-2025-2929,J. W. (no full name provided),I believe the public needs to be informed as to what the proposed changes to the regulations are with more time to comment. This is not enough time
csv:mpl-zses-dh03.csv:row689,human,EPA-HQ-OW-2025-2929,Anonymous public comment,"The EPA has published a proposed rule to revise and clarify the procedural and substantive requirements under Section 401 of the Clean Water Act, which governs how States and authorized Tribes issue water quality certifications for federally permitted activities that may affect U.S. waters. The proposed changes aim to improve transparency, clarify timelines and responsibilities, and make the certification process more predictable for both regulators and regulated entities."
csv:mpl-zses-dh03.csv:row690,human,EPA-HQ-OW-2025-2929,Anita Oppen,"The EPA has published a proposed rule to revise and clarify the procedural and substantive requirements under Section 401 of the Clean Water Act, which governs how States and authorized Tribes issue water quality certifications for federally permitted activities that may affect U.S. waters. The proposed changes aim to improve transparency, clarify timelines and responsibilities, and make the certification process more predictable for both regulators and regulated entities."
csv:mpl-zses-dh03.csv:row691,human,EPA-HQ-OW-2025-2929,Anonymous public comment,"I appreciate the EPA’s work to update the Section 401 water quality certification regulations under the Clean Water Act. Clear, predictable regulatory processes help both certifying authorities and applicants understand expectations and timelines, which can improve compliance and protect water quality. I support efforts in the proposed rule to clarify the required contents of certification requests and outcomes so that the statutory one‑year decision period can be more consistently met. At the same time, it is important that these changes do not unintentionally limit state and Tribal authority to protect their waters under Section 401, particularly when water quality impacts are significant. I encourage EPA to consider careful implementation of the proposed requirements and to ensure robust outreach and technical assistance for certifying authorities. A transparent and efficient certification process can benefit both environmental protection and infrastructure planning, provided that water quality standards remain the primary focus of Section 401 reviews."
csv:mpl-zses-dh03.csv:row692,human,EPA-HQ-OW-2025-2929,Anonymous public comment,"As a stakeholder, I demand that the EPA immediately withdraw this proposed rule! strongly oppose the proposed changes to Section 401 of the Clean Water Act. For 50 years, this provision has provided essential protection for our nation's waterways by giving states and authorized tribes the ability to review federally permitted projects that could affect their water quality.

The proposed rule would significantly limit this authority by restricting reviews to only ""direct discharges"" into waterways, rather than allowing comprehensive assessments of broader environmental impacts. This change would weaken local communities' ability to protect drinking water sources, fisheries, wetlands, and cultural resources.

Furthermore, the proposed strict deadlines and limited review scope would accelerate project approvals without ensuring adequate environmental protection. This comes at a particularly concerning time, following recent judicial decisions that have already reduced federal water protections.

Water is a shared resource that sustains communities, ecosystems, and economies. Once contaminated, restoration can take generations. The current Section 401 authority provides essential safeguards that allow local communities to protect their water resources for current and future generations.

I urge the EPA to withdraw this proposed rule and maintain the current authority that allows states and tribes to conduct meaningful water quality reviews. Our nation's waterways deserve comprehensive protection, not weakened standards that prioritize expedited project approvals over environmental stewardship."
csv:mpl-zses-dh03.csv:row693,human,EPA-HQ-OW-2025-2929,Alisa Conner,"I am a human and a citizen concerned about water quality, and health and thriving of my own community and every community in this nation.

It's absolutely absurd to curtail consideration of long-term impacts of energy projects on communities' water quality. This reads like a power and money grab on the part of big energy corporations, at the expense (again) of local communities. Our collective failure as a planet to consider the long-term environmental impacts of our energy sources is the reason we face a climate change crisis - one which rich people can shield themselves from, and the brunt of which will fall on local and less well-resources communities. 

Consider a project like a dam. Even though the water released from it would pass water quality standards, the dam still impacts water flow and fish migration, both of which can have devastating impacts on river ecosystems and local communities in the long term.

I have an 18-year old and teach in a high school where I daily see our youth despair over their futures, because of climate change. This is a greedy, grasping rule change designed to enrich the few at the expense of the many. I call upon our government leaders to invest vigorously in sustainable energy sources that don't jeopardize the health of our waterways - not roll back rules like Section 401 that protect human and ecosystem health. 

I call upon you NOT to finalize this harmful rule."
csv:mpl-zses-dh03.csv:row694,human,EPA-HQ-OW-2025-2929,Molly Pluenneke,"I urge you to reject these proposed revisions to Clean Water Act Section 401 regulations. Restricting the necessary scope of review authority fundamentally threatens water quality and effective monitoring through local governance.

Section 401 certifications are used by States and authorized tribes to evaluate cumulative impacts on water quality, including changes in flow, habitat, wetland function, and water-quality conditions within watersheds. 

These factors fundamentally shape ecosystem health, meaning a project’s impact on water quality cannot be adequately evaluated if its review focuses only on point-source discharges. Additionally, the proposed restriction diminishes the role of states and tribes, who serve as place-based stewards with vital local and Indigenous water knowledge of water systems.

Effective water quality protection requires cooperative governance. Narrowing state and tribal authority under Section 401 shifts power away from local decision-makers and limits their ability to respond to site-specific and cumulative environmental impacts.

In addition, I urge the Agency to extend the public comment period for this proposed rule to the traditional 60-day timeframe. Given the importance of Section 401 certification to state, tribal, and local water resource governance, and the potentially devastating ecological impact of its revision, additional time is needed to understand the proposal's implications.

I urge the Agency to reject the proposed revisions and preserve robust Section 401 review authority so that states and tribes can continue to protect water quality in ways that reflect real ecological systems."
csv:mpl-zses-dh03.csv:row695,human,EPA-HQ-OW-2025-2929,Anonymous public comment,"Do not pass these changes.

I strongly oppose the proposed changes to Section 401 of the Clean Water Act. For 50 years, this provision has provided essential protection for our nation's waterways by giving states and authorized tribes the ability to review federally permitted projects that could affect their water quality.

The proposed rule would significantly limit this authority by restricting reviews to only ""direct discharges"" into waterways, rather than allowing comprehensive assessments of broader environmental impacts. This change would weaken local communities' ability to protect drinking water sources, fisheries, wetlands, and cultural resources.

Furthermore, the proposed strict deadlines and limited review scope would accelerate project approvals without ensuring adequate environmental protection. This comes at a particularly concerning time, following recent judicial decisions that have already reduced federal water protections.

Water is a shared resource that sustains communities, ecosystems, and economies. Once contaminated, restoration can take generations. The current Section 401 authority provides essential safeguards that allow local communities to protect their water resources for current and future generations.

I urge the EPA to withdraw this proposed rule and maintain the current authority that allows states and tribes to conduct meaningful water quality reviews. Our nation's waterways deserve comprehensive protection, not weakened standards that prioritize expedited project approvals over environmental stewardship."
csv:mpl-zses-dh03.csv:row696,human,EPA-HQ-OW-2025-2929,Kara Coe,"As a Christian who takes seriously God's commands for humans to steward the earth and love our neighbor, I strongly oppose the proposed changes to Section 401 of the Clean Water Act. This provision has provided essential protection for our nation's waterways by giving states and authorized tribes the ability to review federally permitted projects that could affect their water quality. The proposed rule would significantly limit this authority by restricting reviews to only ""direct discharges"" into waterways, rather than allowing comprehensive assessments of broader environmental impacts. This change would weaken local communities' ability to protect drinking water sources, fisheries, wetlands, and cultural resources.

Water is a shared resource that sustains communities, ecosystems, and economies. Once contaminated, restoration can take generations. The current Section 401 authority provides essential safeguards that allow local communities to protect their water resources for current and future generations.

I urge the EPA to withdraw this proposed rule and maintain the current authority that allows states and tribes to conduct meaningful water quality reviews. Our nation's waterways deserve comprehensive protection, not weakened standards that prioritize expedited project approvals over environmental stewardship.

Sincerely, K.Coe"
csv:mpl-zses-dh03.csv:row697,human,EPA-HQ-OW-2025-2929,Gene Tunnell,Water is life! Protect it NOW!
csv:mpl-zses-dh03.csv:row698,human,EPA-HQ-OW-2025-2929,Caroline Bond,"“Don't implement the rule that will remove the decades of precedent, strip key powers from states and tribes, and dramatically undermine protections for clean water in the United States. We don’t need to “streamline” fossil fuel infrastructure or new dams, especially at the expense of our waterways.”

As an environmentalist, mother, teacher and citizen of the great state of Maine and this wonderful country, and a believer in States Rights, I implore you to take into consideration the life force of clean water. Do NOT take away our right to live in a clean and healthy environment."
csv:mpl-zses-dh03.csv:row699,human,EPA-HQ-OW-2025-2929,Carol Book,"If the federal government isn't going to protect the public from the greedy, uncaring reach of corporate polluters, states should be able to. Contrary to the uneducated mentality of this current administration, increased pollution means increased illness, increased illness means less seniors/lower, middle classes/disabled to produce products, no products means no money, for anybody. Including this administration's billionaire Rump buddies."
csv:mpl-zses-dh03.csv:row700,human,EPA-HQ-OW-2025-2929,Bonnie Schweinler,"Donald Trump has zero interest in the greater good. That is why he's implementing harmful policies that desecrate the environment on every level imaginable. Letting him and his profit-focused administration leverage the safety and security of clean, drinkable water for the public is reckless, thoughtless and foolish! Life deserves water, NEEDS water, more than data centers or anything else!"
csv:mpl-zses-dh03.csv:row701,human,EPA-HQ-OW-2025-2929,Ferguson Farrell,I feel cleaner water regulations is a need we are living in a time of disease we as a government must be vigilant.
csv:mpl-zses-dh03.csv:row702,human,EPA-HQ-OW-2025-2929,Caleb Merendino,"Honorable Administrator Zeldin,

I am writing to express my strong opposition to the Environmental Protection Agency’s proposed changes to Clean Water Act Section 401 Water Quality Certifications. For more than five decades, Section 401 has been essential to cooperative federalism, allowing states, Tribes, and the federal government to jointly steward shared water resources while ensuring that local expertise and priorities are respected. The current proposal—advanced in response to an effort to expedite oil and gas infrastructure rather than to strengthen water protections—runs counter to both the intent and the plain language of the Clean Water Act and would significantly erode long-standing state and Tribal authority.

Water Quality Certification remains one of the most effective mechanisms available for states and Tribes to ensure that federally licensed or permitted projects do not compromise water quality for drinking, recreation, or ecological health. By limiting the scope of conditions that states and Tribes may impose, the proposed rule would substantially weaken their ability to prevent or mitigate harm from activities that pose real risks to local waters.

The proposal would also impose unreasonable constraints on the review process by narrowing timelines and limiting access to critical information. States and Tribes must be afforded sufficient time and complete application materials to evaluate complex projects, particularly given the wide variation in water bodies, environmental conditions, and regulatory standards across jurisdictions. Anything less undermines meaningful review and effective protection.

As recently as 2023, the EPA reaffirmed the central role of states and Tribes in safeguarding water quality—an approach that has been foundational to Clean Water Act implementation for the past 55 years. There is no justification for reversing course now. I urge the EPA to withdraw this proposal and instead maintain and respect the established authority of states and Tribes to protect the waters within their borders.

Respectfully,

Caleb Merendino"
csv:mpl-zses-dh03.csv:row703,human,EPA-HQ-OW-2025-2929,Dorothea Leicher,This is written to urge you to keep the old safeguards intact: they have been developed over decades and affected communities and especially native people need to have a say in what impacts their homes. In particular threatening clean drinking water is threatening illness and premature death in underserved groups. Further build out of fossil infrastructure will also drive further global warming and with that threaten our food security. We need to take care of our citizens and nature before we look out for special interest.
csv:mpl-zses-dh03.csv:row704,human,EPA-HQ-OW-2025-2929,Tracy Musgrove,"Please don't implement this rule as our water is already full of contaminants we ingest daily that are making us all sick! Our freshwaters are already full of medications, chemicals and nano and microplastics! Including heavy metals (lead, mercury, arsenic), nutrients like nitrates from runoff, pesticides/herbicides (glyphosate, atrazine), and emerging contaminants such as PFAS (""forever chemicals"") and multitudes of pharmaceuticals. Our water treatment centers do not filter these things out effectively! Tribal Nations and states need the right to protect their water since our government is doing a terrible job! It’ll upend decades of precedent, strip key powers from states and tribes, and dramatically undermine protections for clean water in the United States. We don’t need to “streamline” fossil fuel infrastructure or new dams, especially at the expense of our waterways.

As an environmentalist, this issue is near to my heart. I care deeply about protecting waters in my community. Please allow my state to safeguard our environment."
csv:mpl-zses-dh03.csv:row705,human,EPA-HQ-OW-2025-2929,Javier Costilla,"Javier Costilla
Helping to update the water quality is very important not because is it only important to us humans but also the wildlife and the whole environment as a whole. The more companies and cities grow the more that their is of pollution, but more regulations can help prevent pollution so it wont harm lakes ponds rivers and many places where we get our drinkable water. The way we can try and stop to create pollution to these waters is by getting more strict on what companies/factories use they could use safer items. Another example can also be how a person of a higher rank like a government can make reports on what is going on and how we need to make sure our waters stop getting polluted. Also creating groups maybe on social media, bringing in the public can help it become more and more seen as a bigger group forms to let those know that there is people who are against water pollution. With bringing in regulations it can help us live more efficiently and also help us evolve together. Improving these can help us who are currently here and people who are newly incoming into the world its better to make a movement before it gets quite impossible to do anything and we’re drinking undrinkable water."
csv:mpl-zses-dh03.csv:row706,human,EPA-HQ-OW-2025-2929,Ellianna Wester,"I urge you to step back on the proposed rule and not to make changes that restrict the state and tribal government’s authority to regulate water quality. It is important that the state and tribal government’s have power to enforce water quality beyond the where the water leaves the pipe. This insight allows for water quality regulation in a larger picture, especially in areas with headwaters that supply a lot of the nations water downstream. I would say it is imperative that project funding is still able to continue reviewing issues and have flexibility especially in cases of natural disasters, which are happening more often. Environments change and new pollutants arise and it’s important to have adaptability with changing conditions. I would strongly urge the committee to rescind the proposed standards and keep the current ones as state and tribal power is crucial to the function of these regulations."
